split,method,seed,rows,task_success,tracking_error,safety_violation,asymmetry_error,actuator_energy,adaptation_regret,calibration_error,constraint_margin,recovery_time,control_smoothness,state_uncertainty,risk_score,robust_utility
left_right_gain_shift,robust_l1_adaptive_control,5,192,0.10938,0.68863,0.26860,0.14173,0.76146,0.19282,0.18002,0.16637,0.93508,0.05746,0.04190,0.25119,-0.43737
left_right_gain_shift,robust_l1_adaptive_control,6,192,0.08854,0.69255,0.27400,0.13129,0.76876,0.19391,0.14477,0.16245,0.93843,0.05699,0.03722,0.25369,-0.46148
left_right_gain_shift,robust_l1_adaptive_control,7,192,0.07292,0.72389,0.30599,0.13171,0.77481,0.20269,0.11544,0.13111,0.94978,0.05631,0.03823,0.27270,-0.50826
left_right_gain_shift,robust_l1_adaptive_control,8,192,0.08333,0.68985,0.26172,0.12638,0.73121,0.19316,0.16566,0.16515,0.94122,0.05708,0.03817,0.24684,-0.45505
left_right_gain_shift,robust_l1_adaptive_control,9,192,0.10938,0.69684,0.28125,0.13114,0.72530,0.19511,0.17675,0.15816,0.93006,0.05719,0.03845,0.25789,-0.44250
left_right_gain_shift,robust_tube_mpc,0,192,0.12500,0.69870,0.26842,0.37661,0.70584,0.19564,0.15459,0.15630,0.92708,0.05735,0.11789,0.26389,-0.46400
left_right_gain_shift,robust_tube_mpc,1,192,0.11979,0.69147,0.26414,0.38494,0.69504,0.19361,0.17176,0.16353,0.93508,0.05634,0.11537,0.26012,-0.46486
left_right_gain_shift,robust_tube_mpc,2,192,0.11458,0.69926,0.24870,0.38365,0.72296,0.19579,0.16951,0.15574,0.94010,0.05748,0.12450,0.25381,-0.46698
left_right_gain_shift,robust_tube_mpc,3,192,0.10417,0.69874,0.28330,0.37460,0.69720,0.19565,0.15381,0.15626,0.93694,0.05629,0.11952,0.27289,-0.49318
left_right_gain_shift,robust_tube_mpc,4,192,0.06250,0.69402,0.26153,0.36993,0.69735,0.19433,0.14755,0.16098,0.94048,0.05660,0.12225,0.26010,-0.52022
left_right_gain_shift,robust_tube_mpc,5,192,0.09375,0.68724,0.27920,0.39010,0.71220,0.19243,0.17688,0.16776,0.92746,0.05761,0.12286,0.27057,-0.50046
left_right_gain_shift,robust_tube_mpc,6,192,0.09375,0.68104,0.24721,0.37892,0.71792,0.19069,0.16872,0.17396,0.91927,0.05702,0.12514,0.25146,-0.47804
left_right_gain_shift,robust_tube_mpc,7,192,0.09375,0.71096,0.30748,0.37668,0.72006,0.19907,0.13994,0.14404,0.94810,0.05674,0.11906,0.28638,-0.52482
left_right_gain_shift,robust_tube_mpc,8,192,0.10417,0.68164,0.23661,0.37042,0.68579,0.19086,0.16800,0.17336,0.94382,0.05671,0.12232,0.24469,-0.45900
left_right_gain_shift,robust_tube_mpc,9,192,0.10938,0.69375,0.27065,0.37848,0.68842,0.19425,0.14759,0.16125,0.92932,0.05624,0.12271,0.26507,-0.47855
left_right_gain_shift,scalar_gain_calibration,0,192,0.14062,0.65745,0.21968,0.29423,0.79786,0.18409,0.18884,0.19755,0.91220,0.07453,0.11719,0.23352,-0.39849
left_right_gain_shift,scalar_gain_calibration,1,192,0.13542,0.65794,0.20238,0.30083,0.80066,0.18422,0.17778,0.19706,0.92169,0.07414,0.11500,0.22286,-0.39551
left_right_gain_shift,scalar_gain_calibration,2,192,0.14062,0.67025,0.21819,0.29912,0.83632,0.18767,0.19225,0.18475,0.93936,0.07416,0.12104,0.23339,-0.40803
left_right_gain_shift,scalar_gain_calibration,3,192,0.12500,0.66280,0.21187,0.29238,0.79980,0.18558,0.18296,0.19220,0.92653,0.07286,0.11570,0.22871,-0.41210
left_right_gain_shift,scalar_gain_calibration,4,192,0.09896,0.66832,0.21391,0.28945,0.80189,0.18713,0.17422,0.18668,0.93099,0.07356,0.12098,0.23056,-0.44171
left_right_gain_shift,scalar_gain_calibration,5,192,0.10938,0.65450,0.21317,0.30487,0.82049,0.18326,0.18959,0.20050,0.92187,0.07493,0.12241,0.23056,-0.42941
left_right_gain_shift,scalar_gain_calibration,6,192,0.10417,0.65353,0.21726,0.29437,0.83498,0.18299,0.18434,0.20147,0.92411,0.07457,0.12017,0.23234,-0.43607
left_right_gain_shift,scalar_gain_calibration,7,192,0.09896,0.68193,0.23586,0.29286,0.83870,0.19094,0.15236,0.17307,0.94475,0.07410,0.11844,0.24315,-0.46345
left_right_gain_shift,scalar_gain_calibration,8,192,0.10938,0.65276,0.18843,0.28855,0.79120,0.18277,0.18467,0.20224,0.93341,0.07249,0.11263,0.21389,-0.40939
left_right_gain_shift,scalar_gain_calibration,9,192,0.12500,0.65388,0.21466,0.29342,0.77848,0.18309,0.18602,0.20112,0.89881,0.07335,0.11546,0.22951,-0.40729
left_right_gain_shift,unscented_kalman_fault_observer,0,192,0.15625,0.67167,0.24256,0.14297,0.83980,0.18807,0.19683,0.18333,0.92857,0.06977,0.03638,0.23438,-0.37492
left_right_gain_shift,unscented_kalman_fault_observer,1,192,0.15625,0.66034,0.22805,0.14178,0.83732,0.18490,0.20154,0.19466,0.91090,0.06867,0.03498,0.22566,-0.36087
left_right_gain_shift,unscented_kalman_fault_observer,2,192,0.08854,0.67801,0.23586,0.15141,0.87001,0.18984,0.17458,0.17699,0.92541,0.06982,0.03525,0.23077,-0.44451
left_right_gain_shift,unscented_kalman_fault_observer,3,192,0.09896,0.66382,0.21429,0.13488,0.82159,0.18587,0.18936,0.19118,0.91536,0.06844,0.03479,0.21778,-0.40932
left_right_gain_shift,unscented_kalman_fault_observer,4,192,0.14583,0.66351,0.23270,0.14323,0.83135,0.18578,0.19756,0.19149,0.91946,0.06995,0.03649,0.22877,-0.37551
left_right_gain_shift,unscented_kalman_fault_observer,5,192,0.10417,0.65841,0.22731,0.16215,0.85301,0.18436,0.19052,0.19659,0.92522,0.07004,0.03688,0.22509,-0.41735
left_right_gain_shift,unscented_kalman_fault_observer,6,192,0.10938,0.65040,0.21540,0.14499,0.85672,0.18211,0.19050,0.20460,0.90327,0.06965,0.03619,0.21824,-0.39853
left_right_gain_shift,unscented_kalman_fault_observer,7,192,0.11458,0.68462,0.27195,0.13759,0.85790,0.19169,0.17018,0.17038,0.91797,0.06958,0.03696,0.25174,-0.43829
left_right_gain_shift,unscented_kalman_fault_observer,8,192,0.10938,0.66744,0.21540,0.13530,0.83538,0.18688,0.17848,0.18756,0.92690,0.06846,0.03392,0.21797,-0.40264
left_right_gain_shift,unscented_kalman_fault_observer,9,192,0.14062,0.66005,0.22507,0.13822,0.81422,0.18481,0.18826,0.19495,0.91350,0.06965,0.03568,0.22369,-0.37245
payload_contact_shift,adaptive_mpc,0,192,0.05208,0.71817,0.31882,0.22591,0.91394,0.20109,0.12187,0.13683,0.91760,0.09406,0.13326,0.32255,-0.56635
payload_contact_shift,adaptive_mpc,1,192,0.09375,0.71246,0.30971,0.20183,0.88403,0.19949,0.14578,0.14254,0.89993,0.09544,0.13163,0.31636,-0.50991
payload_contact_shift,adaptive_mpc,2,192,0.11458,0.69532,0.29892,0.19548,0.87033,0.19469,0.15771,0.15968,0.89862,0.09420,0.13638,0.31056,-0.47484
payload_contact_shift,adaptive_mpc,3,192,0.10417,0.71166,0.29874,0.20601,0.88791,0.19926,0.14665,0.14334,0.91332,0.09514,0.13305,0.31064,-0.49473
payload_contact_shift,adaptive_mpc,4,192,0.10938,0.70871,0.30060,0.20210,0.89588,0.19844,0.15531,0.14629,0.90383,0.09388,0.13373,0.31271,-0.48904
payload_contact_shift,adaptive_mpc,5,192,0.09896,0.68845,0.26786,0.20389,0.87450,0.19277,0.15930,0.16655,0.89230,0.09516,0.13023,0.29140,-0.47078
payload_contact_shift,adaptive_mpc,6,192,0.06771,0.69767,0.27734,0.22163,0.89705,0.19535,0.13769,0.15733,0.90699,0.09448,0.13975,0.29782,-0.51714
payload_contact_shift,adaptive_mpc,7,192,0.08854,0.69406,0.28144,0.22402,0.85599,0.19434,0.13443,0.16094,0.90941,0.09285,0.13341,0.29928,-0.49411
payload_contact_shift,adaptive_mpc,8,192,0.12500,0.69148,0.27920,0.20250,0.87600,0.19361,0.16929,0.16352,0.89583,0.09369,0.13565,0.29856,-0.45295
payload_contact_shift,adaptive_mpc,9,192,0.10938,0.67840,0.25465,0.20626,0.88427,0.18995,0.16272,0.17660,0.89565,0.09546,0.13371,0.28417,-0.45072
payload_contact_shift,control_barrier_fault_tolerant_mpc,0,192,0.07292,0.77647,0.41425,0.25218,0.76398,0.21741,0.11875,0.07853,0.92727,0.06873,0.14355,0.38338,-0.61547
payload_contact_shift,control_barrier_fault_tolerant_mpc,1,192,0.09896,0.72889,0.36310,0.21963,0.72905,0.20409,0.13652,0.12611,0.89695,0.07215,0.15157,0.35311,-0.53344
payload_contact_shift,control_barrier_fault_tolerant_mpc,2,192,0.06250,0.73725,0.35696,0.20932,0.74414,0.20643,0.13307,0.11775,0.91518,0.07116,0.14382,0.34793,-0.56938
payload_contact_shift,control_barrier_fault_tolerant_mpc,3,192,0.13021,0.72317,0.33873,0.22654,0.72754,0.20249,0.15745,0.13183,0.89342,0.07215,0.14947,0.33913,-0.48661
payload_contact_shift,control_barrier_fault_tolerant_mpc,4,192,0.09375,0.77205,0.37853,0.22054,0.75993,0.21617,0.11669,0.08295,0.92113,0.07008,0.14516,0.36418,-0.56670
payload_contact_shift,control_barrier_fault_tolerant_mpc,5,192,0.10417,0.73334,0.34691,0.22674,0.75093,0.20534,0.13714,0.12166,0.92522,0.07174,0.14494,0.34238,-0.52451
payload_contact_shift,control_barrier_fault_tolerant_mpc,6,192,0.09896,0.75087,0.36533,0.24899,0.76244,0.21024,0.13127,0.10413,0.91518,0.06989,0.15018,0.35445,-0.55100
payload_contact_shift,control_barrier_fault_tolerant_mpc,7,192,0.10417,0.72135,0.32775,0.24534,0.72110,0.20198,0.14933,0.13365,0.90848,0.07162,0.14623,0.33080,-0.50876
payload_contact_shift,control_barrier_fault_tolerant_mpc,8,192,0.07812,0.72648,0.35007,0.22813,0.74375,0.20341,0.14227,0.12852,0.91016,0.07120,0.14856,0.34446,-0.54895
payload_contact_shift,control_barrier_fault_tolerant_mpc,9,192,0.11979,0.71620,0.30562,0.22387,0.75944,0.20054,0.15360,0.13880,0.90365,0.07262,0.15322,0.31967,-0.47835
payload_contact_shift,domain_randomized_policy,0,192,0.08854,0.72642,0.33966,0.43424,0.82832,0.20340,0.12368,0.12858,0.90904,0.08806,0.33042,0.36626,-0.58669
payload_contact_shift,domain_randomized_policy,1,192,0.10417,0.69637,0.29353,0.39682,0.75961,0.19498,0.15116,0.15863,0.89955,0.08830,0.35071,0.34215,-0.52306
payload_contact_shift,domain_randomized_policy,2,192,0.08854,0.71970,0.31659,0.38824,0.80139,0.20152,0.13890,0.13530,0.92150,0.08722,0.31922,0.35075,-0.56123
payload_contact_shift,domain_randomized_policy,3,192,0.04688,0.70121,0.28181,0.39317,0.77736,0.19634,0.11297,0.15379,0.90960,0.08735,0.33289,0.33160,-0.57531
payload_contact_shift,domain_randomized_policy,4,192,0.06250,0.73456,0.34208,0.38677,0.80564,0.20568,0.12067,0.12044,0.91146,0.08830,0.32501,0.36904,-0.60737
payload_contact_shift,domain_randomized_policy,5,192,0.10417,0.69529,0.27790,0.39996,0.79133,0.19468,0.14844,0.15971,0.89602,0.08826,0.33262,0.32990,-0.51499
payload_contact_shift,domain_randomized_policy,6,192,0.07292,0.70007,0.27344,0.42510,0.79757,0.19602,0.12522,0.15493,0.91629,0.08771,0.34234,0.32812,-0.55189
payload_contact_shift,domain_randomized_policy,7,192,0.09896,0.68549,0.26879,0.41873,0.73435,0.19194,0.14606,0.16951,0.89063,0.08692,0.34854,0.32642,-0.51078
payload_contact_shift,domain_randomized_policy,8,192,0.09896,0.71255,0.29836,0.39031,0.79832,0.19951,0.13058,0.14245,0.91871,0.08752,0.32274,0.33995,-0.53787
payload_contact_shift,domain_randomized_policy,9,192,0.11979,0.67143,0.23679,0.40220,0.77951,0.18800,0.16244,0.18357,0.88728,0.08929,0.33168,0.30497,-0.46575
payload_contact_shift,latent_asymmetry_belief_policy_v5,0,192,0.08854,0.73269,0.36905,0.21006,0.97133,0.20515,0.14860,0.12231,0.89249,0.09636,0.08690,0.34545,-0.56109
payload_contact_shift,latent_asymmetry_belief_policy_v5,1,192,0.18750,0.68222,0.27995,0.20323,0.95362,0.19102,0.18680,0.17278,0.87686,0.10145,0.09032,0.29239,-0.38911
payload_contact_shift,latent_asymmetry_belief_policy_v5,2,192,0.18229,0.69224,0.30227,0.19314,0.95056,0.19383,0.20301,0.16276,0.89416,0.09952,0.08810,0.30525,-0.40988
payload_contact_shift,latent_asymmetry_belief_policy_v5,3,192,0.14583,0.69040,0.30208,0.20303,0.94437,0.19331,0.19702,0.16460,0.86923,0.09943,0.08902,0.30568,-0.44523
payload_contact_shift,latent_asymmetry_belief_policy_v5,4,192,0.13021,0.69942,0.29408,0.21391,0.96722,0.19584,0.17779,0.15558,0.90290,0.09759,0.09390,0.30199,-0.46544
payload_contact_shift,latent_asymmetry_belief_policy_v5,5,192,0.14583,0.67379,0.26767,0.19979,0.95175,0.18866,0.20775,0.18121,0.88244,0.09916,0.08709,0.28421,-0.42000
payload_contact_shift,latent_asymmetry_belief_policy_v5,6,192,0.15625,0.70107,0.28832,0.20765,0.97620,0.19630,0.17213,0.15393,0.91239,0.09626,0.08784,0.29682,-0.43645
payload_contact_shift,latent_asymmetry_belief_policy_v5,7,192,0.19271,0.67739,0.28125,0.21538,0.92817,0.18967,0.20281,0.17761,0.87351,0.09869,0.09170,0.29308,-0.38274
payload_contact_shift,latent_asymmetry_belief_policy_v5,8,192,0.15625,0.68068,0.27697,0.20681,0.95336,0.19059,0.18788,0.17432,0.88114,0.09798,0.08993,0.28993,-0.41886
payload_contact_shift,latent_asymmetry_belief_policy_v5,9,192,0.15104,0.65655,0.23568,0.20233,0.96426,0.18383,0.21172,0.19845,0.85826,0.10156,0.08967,0.26567,-0.39019
payload_contact_shift,latent_asymmetry_policy_state_v4,0,192,0.11458,0.70051,0.31120,0.20575,1.01131,0.19614,0.17299,0.15449,0.88560,0.10315,0.09542,0.31141,-0.49269
payload_contact_shift,latent_asymmetry_policy_state_v4,1,192,0.11458,0.66503,0.25130,0.19782,0.97469,0.18621,0.19085,0.18997,0.87779,0.10686,0.09556,0.27535,-0.44052
payload_contact_shift,latent_asymmetry_policy_state_v4,2,192,0.10417,0.68848,0.28683,0.18557,1.00560,0.19277,0.18066,0.16652,0.89081,0.10422,0.09106,0.29594,-0.48092
payload_contact_shift,latent_asymmetry_policy_state_v4,3,192,0.14062,0.66128,0.23158,0.20024,0.97019,0.18516,0.17591,0.19372,0.88002,0.10831,0.09628,0.26343,-0.40191
payload_contact_shift,latent_asymmetry_policy_state_v4,4,192,0.12500,0.70574,0.30897,0.20297,1.00590,0.19761,0.15636,0.14926,0.89639,0.10461,0.09558,0.31128,-0.48264
payload_contact_shift,latent_asymmetry_policy_state_v4,5,192,0.12500,0.67507,0.25632,0.20201,0.99876,0.18902,0.17500,0.17993,0.88393,0.10526,0.09569,0.27822,-0.43961
payload_contact_shift,latent_asymmetry_policy_state_v4,6,192,0.10938,0.67371,0.25707,0.20758,0.99608,0.18864,0.17481,0.18129,0.89304,0.10598,0.09530,0.27858,-0.45636
payload_contact_shift,latent_asymmetry_policy_state_v4,7,192,0.10938,0.65718,0.23958,0.21875,0.95092,0.18401,0.18641,0.19782,0.88077,0.10713,0.10266,0.26990,-0.43830
payload_contact_shift,latent_asymmetry_policy_state_v4,8,192,0.13542,0.67607,0.26730,0.20516,0.98810,0.18930,0.17958,0.17893,0.86793,0.10496,0.10018,0.28598,-0.43497
payload_contact_shift,latent_asymmetry_policy_state_v4,9,192,0.13542,0.65793,0.23940,0.19619,1.00300,0.18422,0.18066,0.19707,0.85919,0.10580,0.09809,0.26859,-0.41132
payload_contact_shift,nominal_policy,0,192,0.04688,0.73408,0.33854,0.46612,0.90523,0.20554,0.10452,0.12058,0.92597,0.10264,0.33060,0.36592,-0.64275
payload_contact_shift,nominal_policy,1,192,0.16667,0.68695,0.26042,0.42964,0.83227,0.19235,0.16995,0.16783,0.90327,0.09927,0.34601,0.32132,-0.44888
payload_contact_shift,nominal_policy,2,192,0.09375,0.69755,0.29204,0.41844,0.84809,0.19531,0.14834,0.15718,0.91164,0.10114,0.32943,0.33725,-0.54260
payload_contact_shift,nominal_policy,3,192,0.09375,0.67825,0.24944,0.42617,0.81441,0.18991,0.14351,0.17652,0.89286,0.09985,0.33327,0.31203,-0.50867
payload_contact_shift,nominal_policy,4,192,0.09375,0.71200,0.29446,0.41840,0.86664,0.19936,0.12902,0.14268,0.91034,0.10099,0.33045,0.34018,-0.55068
payload_contact_shift,nominal_policy,5,192,0.10417,0.69025,0.27455,0.43260,0.84896,0.19327,0.14957,0.16447,0.90662,0.10142,0.32874,0.32669,-0.52139
payload_contact_shift,nominal_policy,6,192,0.08854,0.69337,0.26842,0.45813,0.84711,0.19414,0.14676,0.16119,0.92206,0.10211,0.33359,0.32337,-0.53983
payload_contact_shift,nominal_policy,7,192,0.10938,0.68772,0.27511,0.45079,0.79456,0.19256,0.15917,0.16708,0.89416,0.09863,0.33980,0.32946,-0.51429
payload_contact_shift,nominal_policy,8,192,0.14583,0.67182,0.25298,0.42260,0.80194,0.18811,0.17330,0.18283,0.89193,0.09969,0.33327,0.31468,-0.45470
payload_contact_shift,nominal_policy,9,192,0.12500,0.67883,0.25000,0.43200,0.85641,0.19007,0.15476,0.17599,0.89137,0.10040,0.33150,0.31257,-0.48201
payload_contact_shift,online_system_id,0,192,0.09375,0.72007,0.33240,0.23730,0.96810,0.20162,0.12340,0.13493,0.90476,0.10314,0.11928,0.32776,-0.53751
payload_contact_shift,online_system_id,1,192,0.10938,0.68759,0.28516,0.21182,0.89371,0.19252,0.16989,0.16741,0.88170,0.10320,0.12634,0.30102,-0.47194
payload_contact_shift,online_system_id,2,192,0.11979,0.70107,0.29855,0.20276,0.92245,0.19630,0.15377,0.15393,0.91313,0.10204,0.11749,0.30720,-0.47618
payload_contact_shift,online_system_id,3,192,0.11979,0.68981,0.27325,0.21452,0.91432,0.19315,0.15943,0.16519,0.90606,0.10270,0.11518,0.29187,-0.45807
payload_contact_shift,online_system_id,4,192,0.10417,0.71115,0.30115,0.21156,0.93267,0.19912,0.15629,0.14385,0.90792,0.10343,0.12008,0.31059,-0.49906
payload_contact_shift,online_system_id,5,192,0.09375,0.67554,0.25428,0.21408,0.90551,0.18915,0.15480,0.17946,0.88579,0.10432,0.11698,0.28053,-0.46612
payload_contact_shift,online_system_id,6,192,0.07292,0.68994,0.25837,0.23057,0.92760,0.19318,0.14927,0.16506,0.90048,0.10320,0.11910,0.28311,-0.49997
payload_contact_shift,online_system_id,7,192,0.14583,0.68203,0.25986,0.23755,0.87644,0.19097,0.18194,0.17297,0.88821,0.10224,0.12016,0.28566,-0.42145
payload_contact_shift,online_system_id,8,192,0.05729,0.68551,0.26339,0.21221,0.90538,0.19194,0.13423,0.16949,0.89174,0.10259,0.11909,0.28684,-0.51168
payload_contact_shift,online_system_id,9,192,0.11979,0.67727,0.23958,0.21874,0.93431,0.18964,0.17136,0.17773,0.88969,0.10317,0.11762,0.27219,-0.43552
payload_contact_shift,oracle_asymmetry_state,0,192,0.17708,0.71608,0.33687,0.20514,1.04034,0.27211,0.18584,0.13892,0.89118,0.10275,0.05569,0.32134,-0.45006
payload_contact_shift,oracle_asymmetry_state,1,192,0.17708,0.68526,0.30804,0.19733,1.00238,0.26040,0.20753,0.16974,0.85528,0.10983,0.05978,0.30521,-0.41613
payload_contact_shift,oracle_asymmetry_state,2,192,0.22396,0.67772,0.30283,0.18780,1.00444,0.25753,0.24270,0.17728,0.85658,0.11151,0.05881,0.30191,-0.36216
payload_contact_shift,oracle_asymmetry_state,3,192,0.21354,0.67074,0.28255,0.20251,1.00025,0.25488,0.21879,0.18426,0.85528,0.10961,0.06069,0.28907,-0.36040
payload_contact_shift,oracle_asymmetry_state,4,192,0.15625,0.70265,0.31510,0.20907,1.01860,0.26701,0.20586,0.15235,0.87593,0.10956,0.06014,0.31019,-0.45177
payload_contact_shift,oracle_asymmetry_state,5,192,0.18229,0.67682,0.29539,0.20041,1.01156,0.25719,0.22685,0.17818,0.84245,0.10567,0.05719,0.29681,-0.40080
payload_contact_shift,oracle_asymmetry_state,6,192,0.22396,0.66844,0.27381,0.20666,1.03337,0.25401,0.25033,0.18656,0.85491,0.10716,0.05886,0.28351,-0.34723
payload_contact_shift,oracle_asymmetry_state,7,192,0.20312,0.66769,0.28553,0.22205,0.98638,0.25372,0.22980,0.18731,0.84375,0.11147,0.06280,0.29113,-0.37294
payload_contact_shift,oracle_asymmetry_state,8,192,0.20833,0.65616,0.27158,0.20908,0.99278,0.24934,0.23627,0.19884,0.83910,0.11358,0.06269,0.28225,-0.35364
payload_contact_shift,oracle_asymmetry_state,9,192,0.15104,0.65773,0.24275,0.18993,1.04478,0.24994,0.23490,0.19727,0.86868,0.10866,0.05608,0.26443,-0.39711
payload_contact_shift,recurrent_hidden_state_policy_proxy,0,192,0.10938,0.71108,0.32589,0.22492,0.99530,0.19910,0.14836,0.14392,0.90867,0.10425,0.10061,0.32106,-0.51381
payload_contact_shift,recurrent_hidden_state_policy_proxy,1,192,0.07812,0.68127,0.27176,0.20614,0.95748,0.19076,0.16271,0.17373,0.89621,0.10563,0.09735,0.28817,-0.49590
payload_contact_shift,recurrent_hidden_state_policy_proxy,2,192,0.08333,0.70360,0.31008,0.20458,0.97269,0.19701,0.16369,0.15140,0.89416,0.10347,0.09880,0.31109,-0.52191
payload_contact_shift,recurrent_hidden_state_policy_proxy,3,192,0.13021,0.67842,0.27418,0.21065,0.93895,0.18996,0.16381,0.17658,0.86421,0.10495,0.10572,0.29063,-0.44218
payload_contact_shift,recurrent_hidden_state_policy_proxy,4,192,0.08333,0.69326,0.30115,0.21081,0.95111,0.19411,0.16964,0.16174,0.88058,0.10658,0.10259,0.30827,-0.51177
payload_contact_shift,recurrent_hidden_state_policy_proxy,5,192,0.12500,0.68359,0.27176,0.20720,0.96046,0.19141,0.18029,0.17141,0.87984,0.10325,0.09954,0.28858,-0.44946
payload_contact_shift,recurrent_hidden_state_policy_proxy,6,192,0.13542,0.68764,0.26488,0.21779,0.97303,0.19254,0.17309,0.16736,0.89844,0.10320,0.10163,0.28376,-0.44049
payload_contact_shift,recurrent_hidden_state_policy_proxy,7,192,0.13542,0.67072,0.26469,0.21890,0.93636,0.18780,0.17254,0.18428,0.86737,0.10274,0.09885,0.28403,-0.42945
payload_contact_shift,recurrent_hidden_state_policy_proxy,8,192,0.12500,0.66840,0.25911,0.21173,0.93886,0.18715,0.17616,0.18660,0.87295,0.10338,0.10400,0.28144,-0.43559
payload_contact_shift,recurrent_hidden_state_policy_proxy,9,192,0.15625,0.64290,0.21522,0.20186,0.95690,0.18001,0.20459,0.21210,0.86031,0.10788,0.10317,0.25463,-0.36874
payload_contact_shift,robust_l1_adaptive_control,0,192,0.04688,0.75148,0.37742,0.22240,0.85242,0.21041,0.10762,0.10352,0.92225,0.08217,0.10071,0.35286,-0.60973
payload_contact_shift,robust_l1_adaptive_control,1,192,0.09896,0.70332,0.31083,0.20782,0.80863,0.19693,0.16589,0.15168,0.89118,0.08550,0.10508,0.31410,-0.49433
payload_contact_shift,robust_l1_adaptive_control,2,192,0.09896,0.72795,0.34245,0.19156,0.82728,0.20383,0.13258,0.12705,0.90197,0.08322,0.09806,0.33127,-0.52052
payload_contact_shift,robust_l1_adaptive_control,3,192,0.12500,0.70807,0.30004,0.19942,0.82400,0.19826,0.16028,0.14693,0.89918,0.08531,0.10351,0.30730,-0.46399
payload_contact_shift,robust_l1_adaptive_control,4,192,0.06250,0.73213,0.33724,0.20773,0.82460,0.20500,0.13239,0.12287,0.90067,0.08251,0.10424,0.33070,-0.55825
payload_contact_shift,robust_l1_adaptive_control,5,192,0.11458,0.71258,0.31622,0.20465,0.82916,0.19952,0.15439,0.14242,0.90476,0.08393,0.10080,0.31623,-0.48678
payload_contact_shift,robust_l1_adaptive_control,6,192,0.09375,0.74174,0.33501,0.22016,0.85814,0.20769,0.12105,0.11326,0.94568,0.08118,0.09740,0.32615,-0.53599
payload_contact_shift,robust_l1_adaptive_control,7,192,0.08854,0.71976,0.33371,0.22679,0.79661,0.20153,0.15000,0.13524,0.89937,0.08411,0.10748,0.32840,-0.52670
payload_contact_shift,robust_l1_adaptive_control,8,192,0.09896,0.70974,0.30655,0.20635,0.82504,0.19873,0.14267,0.14526,0.90067,0.08304,0.10546,0.31079,-0.49584
payload_contact_shift,robust_l1_adaptive_control,9,192,0.09375,0.70561,0.29204,0.20345,0.84545,0.19757,0.15281,0.14939,0.89193,0.08394,0.10105,0.30218,-0.49144
payload_contact_shift,robust_tube_mpc,0,192,0.06771,0.76665,0.38951,0.30185,0.78701,0.21466,0.10491,0.08835,0.94159,0.07338,0.23835,0.38268,-0.62102
payload_contact_shift,robust_tube_mpc,1,192,0.07292,0.71646,0.30339,0.27072,0.73298,0.20061,0.12515,0.13854,0.90365,0.07637,0.25468,0.33368,-0.53752
payload_contact_shift,robust_tube_mpc,2,192,0.06250,0.74937,0.35510,0.26318,0.76170,0.20982,0.10655,0.10563,0.92950,0.07492,0.22262,0.36042,-0.58985
payload_contact_shift,robust_tube_mpc,3,192,0.05208,0.73504,0.33408,0.26522,0.75590,0.20581,0.11032,0.11996,0.92001,0.07448,0.23071,0.34843,-0.58286
payload_contact_shift,robust_tube_mpc,4,192,0.09375,0.75176,0.36979,0.26404,0.75408,0.21049,0.12736,0.10324,0.93192,0.07502,0.23483,0.37105,-0.56864
payload_contact_shift,robust_tube_mpc,5,192,0.07292,0.73366,0.35789,0.27253,0.75869,0.20542,0.12644,0.12134,0.91797,0.07544,0.23188,0.36289,-0.57670
payload_contact_shift,robust_tube_mpc,6,192,0.08333,0.73045,0.32552,0.29295,0.76006,0.20453,0.12651,0.12455,0.92355,0.07434,0.23507,0.34364,-0.55033
payload_contact_shift,robust_tube_mpc,7,192,0.08854,0.72654,0.33073,0.28775,0.71624,0.20343,0.13786,0.12846,0.91034,0.07497,0.23838,0.34785,-0.54186
payload_contact_shift,robust_tube_mpc,8,192,0.07292,0.71911,0.33705,0.27349,0.73614,0.20135,0.12391,0.13589,0.89881,0.07495,0.23948,0.34992,-0.55719
payload_contact_shift,robust_tube_mpc,9,192,0.09896,0.69958,0.28330,0.27392,0.75218,0.19588,0.13565,0.15542,0.89565,0.07571,0.23338,0.31729,-0.49361
payload_contact_shift,scalar_gain_calibration,0,192,0.07812,0.72661,0.32347,0.26059,0.89664,0.20345,0.10996,0.12839,0.92783,0.09658,0.24961,0.34338,-0.56014
payload_contact_shift,scalar_gain_calibration,1,192,0.08333,0.71437,0.30246,0.23287,0.84066,0.20002,0.12323,0.14063,0.92374,0.09459,0.24847,0.33108,-0.52908
payload_contact_shift,scalar_gain_calibration,2,192,0.12500,0.68734,0.27958,0.22808,0.82714,0.19245,0.16703,0.16766,0.88635,0.09670,0.24217,0.31584,-0.45981
payload_contact_shift,scalar_gain_calibration,3,192,0.09896,0.69363,0.26600,0.22909,0.83712,0.19422,0.14566,0.16137,0.89974,0.09582,0.25404,0.31036,-0.48296
payload_contact_shift,scalar_gain_calibration,4,192,0.07292,0.71051,0.30078,0.22454,0.85597,0.19894,0.13247,0.14449,0.91443,0.09507,0.24715,0.32953,-0.53636
payload_contact_shift,scalar_gain_calibration,5,192,0.08854,0.68146,0.26730,0.23284,0.82334,0.19081,0.15984,0.17354,0.88374,0.09784,0.25869,0.31105,-0.48866
