split,task,seed,episode_id,method,task_success,tracking_error,final_error,safety_violation,actuator_energy,adaptation_regret,asymmetry_error,calibration_error,success_probability,true_gain_gap,deadzone_gap,latency
combined_hard_shift,corridor_tracking,0,22,minus_sign_specific_asymmetry,0,0.72938,0.47350,0.00000,0.94878,0.16046,0.55982,0.02000,0.02000,0.60640,0.00973,2
combined_hard_shift,corridor_tracking,0,22,minus_deadzone_saturation_state,0,0.65317,0.34719,0.00000,0.74540,0.14370,0.44319,0.19126,0.19126,0.60640,0.00973,2
combined_hard_shift,corridor_tracking,0,22,minus_online_residual_update,0,0.85265,0.91261,0.00000,0.98949,0.18758,0.38316,0.02000,0.02000,0.60640,0.00973,2
combined_hard_shift,corridor_tracking,0,22,scalar_only_latent_gain,0,0.71828,0.53496,0.00000,0.71420,0.15802,0.40276,0.02000,0.02000,0.60640,0.00973,2
combined_hard_shift,corridor_tracking,0,22,no_safety_aware_action_clipping,0,0.87225,0.45730,0.26667,1.11439,0.19189,0.33638,0.02000,0.02000,0.60640,0.00973,2
combined_hard_shift,corridor_tracking,0,23,full_latent_asymmetry_policy_state,0,0.60878,0.32444,0.00000,1.26425,0.13393,0.17149,0.28562,0.28562,0.58290,0.04590,1
combined_hard_shift,corridor_tracking,0,23,minus_persistent_latent_memory,0,0.77491,0.71004,0.00000,1.29577,0.17048,0.12868,0.02000,0.02000,0.58290,0.04590,1
combined_hard_shift,corridor_tracking,0,23,minus_sign_specific_asymmetry,0,0.57574,0.24080,0.00000,1.24627,0.12666,0.10094,0.31927,0.31927,0.58290,0.04590,1
combined_hard_shift,corridor_tracking,0,23,minus_deadzone_saturation_state,0,0.78781,0.43345,0.00000,1.44345,0.17332,0.08886,0.02000,0.02000,0.58290,0.04590,1
combined_hard_shift,corridor_tracking,0,23,minus_online_residual_update,0,0.75600,0.57437,0.00000,1.51842,0.16632,0.14848,0.02000,0.02000,0.58290,0.04590,1
combined_hard_shift,corridor_tracking,0,23,scalar_only_latent_gain,1,0.61820,0.29467,0.00000,1.23614,0.13601,0.18167,0.76153,0.23847,0.58290,0.04590,1
combined_hard_shift,corridor_tracking,0,23,no_safety_aware_action_clipping,0,0.41965,0.29559,0.10000,1.21826,0.09232,0.16809,0.21685,0.21685,0.58290,0.04590,1
combined_hard_shift,corridor_tracking,0,24,full_latent_asymmetry_policy_state,0,0.42082,0.47916,0.00000,0.93399,0.09258,0.29738,0.20180,0.20180,0.64465,0.03084,1
combined_hard_shift,corridor_tracking,0,24,minus_persistent_latent_memory,0,0.49930,0.49759,0.00000,0.97769,0.10985,0.10348,0.06447,0.06447,0.64465,0.03084,1
combined_hard_shift,corridor_tracking,0,24,minus_sign_specific_asymmetry,0,0.56349,0.48753,0.00000,1.02447,0.12397,0.39872,0.04658,0.04658,0.64465,0.03084,1
combined_hard_shift,corridor_tracking,0,24,minus_deadzone_saturation_state,0,0.44154,0.18792,0.00000,0.98465,0.09714,0.26182,0.45373,0.45373,0.64465,0.03084,1
combined_hard_shift,corridor_tracking,0,24,minus_online_residual_update,0,0.46120,0.34216,0.00000,1.07905,0.10146,0.11934,0.25781,0.25781,0.64465,0.03084,1
combined_hard_shift,corridor_tracking,0,24,scalar_only_latent_gain,0,0.40153,0.30117,0.00000,0.91656,0.08834,0.29401,0.34098,0.34098,0.64465,0.03084,1
combined_hard_shift,corridor_tracking,0,24,no_safety_aware_action_clipping,0,0.43353,0.31874,0.00000,1.19428,0.09538,0.25395,0.25015,0.25015,0.64465,0.03084,1
combined_hard_shift,corridor_tracking,0,25,full_latent_asymmetry_policy_state,0,0.46191,0.15968,0.00000,0.68220,0.10162,0.09617,0.57665,0.57665,0.74279,0.04214,1
combined_hard_shift,corridor_tracking,0,25,minus_persistent_latent_memory,0,0.48969,0.34918,0.00000,0.72974,0.10773,0.10439,0.25851,0.25851,0.74279,0.04214,1
combined_hard_shift,corridor_tracking,0,25,minus_sign_specific_asymmetry,0,0.68972,0.52554,0.00000,0.77408,0.15174,0.10629,0.02000,0.02000,0.74279,0.04214,1
combined_hard_shift,corridor_tracking,0,25,minus_deadzone_saturation_state,0,0.59026,0.25873,0.00000,0.61291,0.12986,0.09762,0.33002,0.33002,0.74279,0.04214,1
combined_hard_shift,corridor_tracking,0,25,minus_online_residual_update,1,0.46552,0.35165,0.00000,0.62030,0.10242,0.09816,0.72768,0.27232,0.74279,0.04214,1
combined_hard_shift,corridor_tracking,0,25,scalar_only_latent_gain,0,0.76812,0.67480,0.00000,0.71224,0.16899,0.15423,0.02000,0.02000,0.74279,0.04214,1
combined_hard_shift,corridor_tracking,0,25,no_safety_aware_action_clipping,0,0.50181,0.17251,0.00000,0.79932,0.11040,0.08900,0.41772,0.41772,0.74279,0.04214,1
combined_hard_shift,corridor_tracking,0,26,full_latent_asymmetry_policy_state,0,0.76675,0.48925,0.00000,1.20166,0.16868,0.54459,0.02855,0.02855,0.75398,0.03632,1
combined_hard_shift,corridor_tracking,0,26,minus_persistent_latent_memory,0,0.77699,0.86037,0.00000,0.93326,0.17094,0.38961,0.02000,0.02000,0.75398,0.03632,1
combined_hard_shift,corridor_tracking,0,26,minus_sign_specific_asymmetry,0,0.62007,0.52728,0.00000,0.94497,0.13642,0.55519,0.02000,0.02000,0.75398,0.03632,1
combined_hard_shift,corridor_tracking,0,26,minus_deadzone_saturation_state,0,0.59522,0.40223,0.00000,0.73599,0.13095,0.49295,0.15122,0.15122,0.75398,0.03632,1
combined_hard_shift,corridor_tracking,0,26,minus_online_residual_update,0,0.80002,0.67920,0.00000,0.87271,0.17600,0.35991,0.02000,0.02000,0.75398,0.03632,1
combined_hard_shift,corridor_tracking,0,26,scalar_only_latent_gain,0,0.72637,0.60988,0.00000,0.90992,0.15980,0.60653,0.02000,0.02000,0.75398,0.03632,1
combined_hard_shift,corridor_tracking,0,26,no_safety_aware_action_clipping,0,0.57894,0.34629,0.00000,1.07554,0.12737,0.54292,0.16369,0.16369,0.75398,0.03632,1
combined_hard_shift,corridor_tracking,0,27,full_latent_asymmetry_policy_state,0,0.92138,0.75236,0.20000,1.36412,0.20270,0.05757,0.02000,0.02000,0.70414,0.04459,2
combined_hard_shift,corridor_tracking,0,27,minus_persistent_latent_memory,0,0.67434,0.59984,0.00000,0.87542,0.14836,0.10645,0.02000,0.02000,0.70414,0.04459,2
combined_hard_shift,corridor_tracking,0,27,minus_sign_specific_asymmetry,0,0.70288,0.43181,0.00000,0.94377,0.15463,0.08513,0.05863,0.05863,0.70414,0.04459,2
combined_hard_shift,corridor_tracking,0,27,minus_deadzone_saturation_state,0,0.80741,0.37717,0.13333,0.95440,0.17763,0.14817,0.02000,0.02000,0.70414,0.04459,2
combined_hard_shift,corridor_tracking,0,27,minus_online_residual_update,0,0.86964,0.83165,0.00000,1.15218,0.19132,0.15893,0.02000,0.02000,0.70414,0.04459,2
combined_hard_shift,corridor_tracking,0,27,scalar_only_latent_gain,0,0.79660,0.75200,0.00000,1.09816,0.17525,0.21721,0.02000,0.02000,0.70414,0.04459,2
combined_hard_shift,corridor_tracking,0,27,no_safety_aware_action_clipping,0,0.75929,0.51426,0.06667,1.19452,0.16704,0.07917,0.02000,0.02000,0.70414,0.04459,2
combined_hard_shift,corridor_tracking,0,28,full_latent_asymmetry_policy_state,1,0.46636,0.22900,0.00000,1.10894,0.10260,0.48184,0.53263,0.46737,0.54252,0.05213,2
combined_hard_shift,corridor_tracking,0,28,minus_persistent_latent_memory,0,0.55848,0.44048,0.00000,0.76055,0.12287,0.37854,0.12004,0.12004,0.54252,0.05213,2
combined_hard_shift,corridor_tracking,0,28,minus_sign_specific_asymmetry,0,0.72536,0.55523,0.00000,1.05837,0.15958,0.76869,0.02000,0.02000,0.54252,0.05213,2
combined_hard_shift,corridor_tracking,0,28,minus_deadzone_saturation_state,0,0.61528,0.41327,0.00000,0.93960,0.13536,0.67982,0.11754,0.11754,0.54252,0.05213,2
combined_hard_shift,corridor_tracking,0,28,minus_online_residual_update,0,0.70164,0.62962,0.00000,1.12981,0.15436,0.36532,0.02000,0.02000,0.54252,0.05213,2
combined_hard_shift,corridor_tracking,0,28,scalar_only_latent_gain,0,0.60973,0.20728,0.00000,1.04742,0.13414,0.62628,0.35648,0.35648,0.54252,0.05213,2
combined_hard_shift,corridor_tracking,0,28,no_safety_aware_action_clipping,0,0.67005,0.49955,0.00000,1.32486,0.14741,0.56447,0.02000,0.02000,0.54252,0.05213,2
combined_hard_shift,corridor_tracking,0,29,full_latent_asymmetry_policy_state,0,0.62515,0.49203,0.00000,1.02505,0.13753,0.69091,0.09534,0.09534,0.57106,0.03242,2
combined_hard_shift,corridor_tracking,0,29,minus_persistent_latent_memory,0,0.66639,0.52983,0.00000,0.81634,0.14661,0.35266,0.02000,0.02000,0.57106,0.03242,2
combined_hard_shift,corridor_tracking,0,29,minus_sign_specific_asymmetry,0,0.76134,0.65313,0.00000,1.03722,0.16749,0.50471,0.02000,0.02000,0.57106,0.03242,2
combined_hard_shift,corridor_tracking,0,29,minus_deadzone_saturation_state,0,0.74345,0.76936,0.00000,1.01722,0.16356,0.49229,0.02000,0.02000,0.57106,0.03242,2
combined_hard_shift,corridor_tracking,0,29,minus_online_residual_update,0,0.58260,0.39564,0.00000,0.90617,0.12817,0.40663,0.15408,0.15408,0.57106,0.03242,2
combined_hard_shift,corridor_tracking,0,29,scalar_only_latent_gain,0,0.62120,0.64950,0.00000,0.74967,0.13666,0.26488,0.02000,0.02000,0.57106,0.03242,2
combined_hard_shift,corridor_tracking,0,29,no_safety_aware_action_clipping,0,0.53646,0.46554,0.00000,0.94727,0.11802,0.51523,0.04851,0.04851,0.57106,0.03242,2
combined_hard_shift,corridor_tracking,0,30,full_latent_asymmetry_policy_state,1,0.65411,0.44063,0.00000,0.97496,0.14390,0.17741,0.85316,0.14684,0.67666,0.02358,2
combined_hard_shift,corridor_tracking,0,30,minus_persistent_latent_memory,0,0.89233,0.67779,0.00000,1.04865,0.19631,0.15982,0.02000,0.02000,0.67666,0.02358,2
combined_hard_shift,corridor_tracking,0,30,minus_sign_specific_asymmetry,0,0.73850,0.42920,0.00000,1.25072,0.16247,0.10061,0.02833,0.02833,0.67666,0.02358,2
combined_hard_shift,corridor_tracking,0,30,minus_deadzone_saturation_state,0,0.59288,0.48034,0.00000,0.78911,0.13043,0.15535,0.05684,0.05684,0.67666,0.02358,2
combined_hard_shift,corridor_tracking,0,30,minus_online_residual_update,0,0.87506,0.84338,0.00000,0.98621,0.19251,0.17653,0.02000,0.02000,0.67666,0.02358,2
combined_hard_shift,corridor_tracking,0,30,scalar_only_latent_gain,0,0.66778,0.38608,0.00000,0.89056,0.14691,0.12484,0.13053,0.13053,0.67666,0.02358,2
combined_hard_shift,corridor_tracking,0,30,no_safety_aware_action_clipping,0,0.78725,0.50761,0.00000,1.21799,0.17320,0.15233,0.02000,0.02000,0.67666,0.02358,2
combined_hard_shift,corridor_tracking,0,31,full_latent_asymmetry_policy_state,0,0.48925,0.19913,0.00000,0.69148,0.10764,0.17295,0.51805,0.51805,0.67484,0.01515,1
combined_hard_shift,corridor_tracking,0,31,minus_persistent_latent_memory,0,0.80094,0.51056,0.00000,0.69715,0.17621,0.31290,0.02000,0.02000,0.67484,0.01515,1
combined_hard_shift,corridor_tracking,0,31,minus_sign_specific_asymmetry,0,0.65508,0.40049,0.00000,0.69133,0.14412,0.18803,0.13081,0.13081,0.67484,0.01515,1
combined_hard_shift,corridor_tracking,0,31,minus_deadzone_saturation_state,0,0.76732,0.58928,0.00000,0.75080,0.16881,0.14172,0.02000,0.02000,0.67484,0.01515,1
combined_hard_shift,corridor_tracking,0,31,minus_online_residual_update,0,0.78460,0.71764,0.00000,0.76595,0.17261,0.31205,0.02000,0.02000,0.67484,0.01515,1
combined_hard_shift,corridor_tracking,0,31,scalar_only_latent_gain,1,0.59384,0.22536,0.00000,0.65571,0.13064,0.25468,0.63467,0.36533,0.67484,0.01515,1
combined_hard_shift,corridor_tracking,0,31,no_safety_aware_action_clipping,0,0.76368,0.49813,0.10000,1.50503,0.16801,0.31650,0.02000,0.02000,0.67484,0.01515,1
combined_hard_shift,corridor_tracking,0,32,full_latent_asymmetry_policy_state,0,0.79747,0.61979,0.00000,1.32257,0.17544,0.22270,0.02000,0.02000,0.81218,0.00555,2
combined_hard_shift,corridor_tracking,0,32,minus_persistent_latent_memory,0,0.85171,0.65180,0.03333,1.26151,0.18738,0.09962,0.02000,0.02000,0.81218,0.00555,2
combined_hard_shift,corridor_tracking,0,32,minus_sign_specific_asymmetry,0,0.90849,0.95141,0.00000,1.29375,0.19987,0.26365,0.02000,0.02000,0.81218,0.00555,2
combined_hard_shift,corridor_tracking,0,32,minus_deadzone_saturation_state,0,0.72356,0.61025,0.00000,1.24465,0.15918,0.37733,0.02000,0.02000,0.81218,0.00555,2
combined_hard_shift,corridor_tracking,0,32,minus_online_residual_update,0,0.65684,0.55506,0.00000,1.14156,0.14450,0.09374,0.02000,0.02000,0.81218,0.00555,2
combined_hard_shift,corridor_tracking,0,32,scalar_only_latent_gain,0,0.65902,0.49590,0.00000,1.27006,0.14498,0.32346,0.02000,0.02000,0.81218,0.00555,2
combined_hard_shift,corridor_tracking,0,32,no_safety_aware_action_clipping,0,0.49980,0.09005,0.46667,1.36370,0.10996,0.34653,0.17866,0.17866,0.81218,0.00555,2
combined_hard_shift,corridor_tracking,0,33,full_latent_asymmetry_policy_state,0,0.80717,0.54122,0.00000,1.52332,0.17758,0.06069,0.02000,0.02000,0.52050,0.03818,1
combined_hard_shift,corridor_tracking,0,33,minus_persistent_latent_memory,0,0.65794,0.42914,0.00000,1.17063,0.14475,0.15824,0.06704,0.06704,0.52050,0.03818,1
combined_hard_shift,corridor_tracking,0,33,minus_sign_specific_asymmetry,0,0.70516,0.56742,0.00000,1.19010,0.15513,0.08708,0.02000,0.02000,0.52050,0.03818,1
combined_hard_shift,corridor_tracking,0,33,minus_deadzone_saturation_state,0,0.72385,0.55811,0.00000,0.99944,0.15925,0.19870,0.02000,0.02000,0.52050,0.03818,1
combined_hard_shift,corridor_tracking,0,33,minus_online_residual_update,0,0.84705,0.52547,0.03333,1.38083,0.18635,0.15576,0.02000,0.02000,0.52050,0.03818,1
combined_hard_shift,corridor_tracking,0,33,scalar_only_latent_gain,0,0.97945,0.87480,0.26667,1.33120,0.21548,0.06796,0.02000,0.02000,0.52050,0.03818,1
combined_hard_shift,corridor_tracking,0,33,no_safety_aware_action_clipping,0,0.79987,0.64578,0.63333,1.63261,0.17597,0.05661,0.02000,0.02000,0.52050,0.03818,1
combined_hard_shift,corridor_tracking,0,34,full_latent_asymmetry_policy_state,0,0.70406,0.50325,0.00000,1.38059,0.15489,0.13127,0.02762,0.02762,0.76506,0.05397,1
combined_hard_shift,corridor_tracking,0,34,minus_persistent_latent_memory,0,0.52963,0.45964,0.00000,1.03481,0.11652,0.11514,0.09309,0.09309,0.76506,0.05397,1
combined_hard_shift,corridor_tracking,0,34,minus_sign_specific_asymmetry,0,0.53444,0.41686,0.00000,1.12387,0.11758,0.15371,0.13621,0.13621,0.76506,0.05397,1
combined_hard_shift,corridor_tracking,0,34,minus_deadzone_saturation_state,0,0.66099,0.38316,0.00000,1.24834,0.14542,0.16208,0.11536,0.11536,0.76506,0.05397,1
combined_hard_shift,corridor_tracking,0,34,minus_online_residual_update,0,0.58480,0.48184,0.00000,1.20435,0.12866,0.10812,0.03355,0.03355,0.76506,0.05397,1
combined_hard_shift,corridor_tracking,0,34,scalar_only_latent_gain,0,0.56120,0.53926,0.00000,1.14720,0.12346,0.33025,0.02000,0.02000,0.76506,0.05397,1
combined_hard_shift,corridor_tracking,0,34,no_safety_aware_action_clipping,0,0.48501,0.28329,0.06667,1.24441,0.10670,0.15247,0.22401,0.22401,0.76506,0.05397,1
combined_hard_shift,corridor_tracking,0,35,full_latent_asymmetry_policy_state,0,0.71671,0.57795,0.00000,1.11689,0.15768,0.31227,0.02000,0.02000,0.67652,0.05858,1
combined_hard_shift,corridor_tracking,0,35,minus_persistent_latent_memory,0,0.69473,0.55280,0.00000,1.07371,0.15284,0.34820,0.02000,0.02000,0.67652,0.05858,1
combined_hard_shift,corridor_tracking,0,35,minus_sign_specific_asymmetry,0,0.76518,0.53207,0.10000,1.06233,0.16834,0.32478,0.02000,0.02000,0.67652,0.05858,1
combined_hard_shift,corridor_tracking,0,35,minus_deadzone_saturation_state,0,0.76637,0.53379,0.00000,1.13873,0.16860,0.32260,0.02000,0.02000,0.67652,0.05858,1
combined_hard_shift,corridor_tracking,0,35,minus_online_residual_update,0,0.53339,0.33688,0.00000,0.82958,0.11735,0.32948,0.24868,0.24868,0.67652,0.05858,1
combined_hard_shift,corridor_tracking,0,35,scalar_only_latent_gain,0,0.72562,0.47270,0.00000,1.22117,0.15964,0.39195,0.02000,0.02000,0.67652,0.05858,1
combined_hard_shift,corridor_tracking,0,35,no_safety_aware_action_clipping,0,0.55926,0.32683,0.00000,0.99246,0.12304,0.34426,0.19990,0.19990,0.67652,0.05858,1
combined_hard_shift,pivot_alignment,0,0,full_latent_asymmetry_policy_state,0,0.74609,0.38564,0.26667,0.90791,0.16414,0.06372,0.02000,0.02000,0.61309,0.07090,1
combined_hard_shift,pivot_alignment,0,0,minus_persistent_latent_memory,0,0.80928,0.80834,0.13333,0.69615,0.17804,0.15800,0.02000,0.02000,0.61309,0.07090,1
combined_hard_shift,pivot_alignment,0,0,minus_sign_specific_asymmetry,0,0.62342,0.21469,0.16667,0.69236,0.13715,0.14557,0.25496,0.25496,0.61309,0.07090,1
combined_hard_shift,pivot_alignment,0,0,minus_deadzone_saturation_state,0,0.64287,0.36034,0.20000,0.66673,0.14143,0.09537,0.05479,0.05479,0.61309,0.07090,1
combined_hard_shift,pivot_alignment,0,0,minus_online_residual_update,0,0.73244,0.47154,0.20000,0.71724,0.16114,0.15265,0.02000,0.02000,0.61309,0.07090,1
combined_hard_shift,pivot_alignment,0,0,scalar_only_latent_gain,0,0.82508,0.70228,0.20000,0.80854,0.18152,0.16324,0.02000,0.02000,0.61309,0.07090,1
combined_hard_shift,pivot_alignment,0,0,no_safety_aware_action_clipping,0,0.66121,0.41416,0.16667,0.80990,0.14547,0.10346,0.02000,0.02000,0.61309,0.07090,1
combined_hard_shift,pivot_alignment,0,1,full_latent_asymmetry_policy_state,0,0.55002,0.27630,0.00000,1.44569,0.12100,0.37353,0.35622,0.35622,0.72920,0.01056,1
combined_hard_shift,pivot_alignment,0,1,minus_persistent_latent_memory,0,0.66547,0.58164,0.00000,1.32011,0.14640,0.36649,0.02000,0.02000,0.72920,0.01056,1
combined_hard_shift,pivot_alignment,0,1,minus_sign_specific_asymmetry,0,0.54490,0.37174,0.00000,1.34350,0.11988,0.43355,0.17188,0.17188,0.72920,0.01056,1
combined_hard_shift,pivot_alignment,0,1,minus_deadzone_saturation_state,1,0.33790,0.18127,0.00000,0.87166,0.07434,0.52084,0.48812,0.51188,0.72920,0.01056,1
combined_hard_shift,pivot_alignment,0,1,minus_online_residual_update,0,0.56702,0.49691,0.00000,1.00941,0.12474,0.34506,0.03493,0.03493,0.72920,0.01056,1
combined_hard_shift,pivot_alignment,0,1,scalar_only_latent_gain,0,0.45541,0.27730,0.00000,1.16055,0.10019,0.55996,0.33189,0.33189,0.72920,0.01056,1
combined_hard_shift,pivot_alignment,0,1,no_safety_aware_action_clipping,0,0.36782,0.03604,0.00000,1.10136,0.08092,0.43974,0.61691,0.61691,0.72920,0.01056,1
combined_hard_shift,pivot_alignment,0,2,full_latent_asymmetry_policy_state,0,0.46879,0.26488,0.00000,1.16914,0.10313,0.05016,0.42040,0.42040,0.65975,0.00275,2
combined_hard_shift,pivot_alignment,0,2,minus_persistent_latent_memory,0,0.58868,0.45726,0.03333,1.17461,0.12951,0.16347,0.04104,0.04104,0.65975,0.00275,2
combined_hard_shift,pivot_alignment,0,2,minus_sign_specific_asymmetry,0,0.71863,0.30293,0.26667,1.34819,0.15810,0.05560,0.02000,0.02000,0.65975,0.00275,2
combined_hard_shift,pivot_alignment,0,2,minus_deadzone_saturation_state,0,0.68309,0.39321,0.06667,1.40807,0.15028,0.04798,0.04130,0.04130,0.65975,0.00275,2
combined_hard_shift,pivot_alignment,0,2,minus_online_residual_update,0,0.67089,0.53639,0.03333,1.42447,0.14760,0.14546,0.02000,0.02000,0.65975,0.00275,2
combined_hard_shift,pivot_alignment,0,2,scalar_only_latent_gain,0,0.69061,0.70124,0.00000,1.50740,0.15193,0.07557,0.02000,0.02000,0.65975,0.00275,2
combined_hard_shift,pivot_alignment,0,2,no_safety_aware_action_clipping,0,0.60505,0.33920,0.43333,1.59476,0.13311,0.06474,0.02000,0.02000,0.65975,0.00275,2
combined_hard_shift,pivot_alignment,0,3,full_latent_asymmetry_policy_state,1,0.38176,0.08820,0.00000,1.09403,0.08399,0.05289,0.33006,0.66994,0.66296,0.05053,1
combined_hard_shift,pivot_alignment,0,3,minus_persistent_latent_memory,0,0.45706,0.41631,0.00000,0.86036,0.10055,0.16614,0.18517,0.18517,0.66296,0.05053,1
combined_hard_shift,pivot_alignment,0,3,minus_sign_specific_asymmetry,1,0.31596,0.20358,0.00000,0.83971,0.06951,0.06975,0.50331,0.49669,0.66296,0.05053,1
combined_hard_shift,pivot_alignment,0,3,minus_deadzone_saturation_state,0,0.47251,0.46196,0.00000,1.02224,0.10395,0.06064,0.11510,0.11510,0.66296,0.05053,1
combined_hard_shift,pivot_alignment,0,3,minus_online_residual_update,0,0.52312,0.44310,0.00000,1.28264,0.11509,0.17824,0.10047,0.10047,0.66296,0.05053,1
combined_hard_shift,pivot_alignment,0,3,scalar_only_latent_gain,0,0.59632,0.66104,0.00000,1.27724,0.13119,0.10141,0.02000,0.02000,0.66296,0.05053,1
combined_hard_shift,pivot_alignment,0,3,no_safety_aware_action_clipping,1,0.47963,0.36939,0.00000,1.10879,0.10552,0.09870,0.82385,0.17615,0.66296,0.05053,1
combined_hard_shift,pivot_alignment,0,4,full_latent_asymmetry_policy_state,0,0.94222,0.61149,0.86667,1.68184,0.20729,0.05191,0.02000,0.02000,0.86540,0.11419,2
combined_hard_shift,pivot_alignment,0,4,minus_persistent_latent_memory,0,0.63185,0.43040,0.06667,1.27368,0.13901,0.14924,0.02699,0.02699,0.86540,0.11419,2
combined_hard_shift,pivot_alignment,0,4,minus_sign_specific_asymmetry,0,0.93064,0.83542,0.86667,1.55717,0.20474,0.06286,0.02000,0.02000,0.86540,0.11419,2
combined_hard_shift,pivot_alignment,0,4,minus_deadzone_saturation_state,0,0.82807,0.61689,0.40000,1.43919,0.18217,0.05655,0.02000,0.02000,0.86540,0.11419,2
combined_hard_shift,pivot_alignment,0,4,minus_online_residual_update,0,0.89974,0.89176,0.53333,1.53406,0.19794,0.14309,0.02000,0.02000,0.86540,0.11419,2
combined_hard_shift,pivot_alignment,0,4,scalar_only_latent_gain,0,0.92217,0.91562,0.66667,1.49257,0.20288,0.09355,0.02000,0.02000,0.86540,0.11419,2
