stress_axis,stress_level,method,seed,rows,task_success,tracking_error,safety_violation,asymmetry_error,actuator_energy,adaptation_regret,calibration_error,constraint_margin,recovery_time,control_smoothness,state_uncertainty,risk_score,robust_utility
combined,0.4,domain_randomized_policy,2,120,0.04167,0.72746,0.33958,0.49122,0.81130,0.20369,0.12004,0.12754,0.90179,0.09217,0.42154,0.37214,-0.64851
combined,0.4,domain_randomized_policy,3,120,0.09167,0.71775,0.31607,0.46447,0.79303,0.20097,0.12917,0.13725,0.91667,0.08928,0.43005,0.35832,-0.57721
combined,0.4,domain_randomized_policy,4,120,0.05000,0.75063,0.34286,0.44059,0.82519,0.21018,0.09083,0.10437,0.91488,0.08861,0.41780,0.37396,-0.64391
combined,0.4,domain_randomized_policy,5,120,0.07500,0.72652,0.31399,0.44039,0.80111,0.20342,0.10739,0.12848,0.90804,0.08926,0.42557,0.35650,-0.59174
combined,0.4,domain_randomized_policy,6,120,0.05000,0.74754,0.34554,0.44295,0.78949,0.20931,0.09870,0.10746,0.94762,0.08947,0.43258,0.37651,-0.64502
combined,0.4,domain_randomized_policy,7,120,0.09167,0.70336,0.30595,0.43543,0.81115,0.19694,0.13443,0.15164,0.88958,0.09128,0.42460,0.35125,-0.56090
combined,0.4,domain_randomized_policy,8,120,0.05833,0.72483,0.32500,0.44547,0.82422,0.20295,0.10526,0.13017,0.91786,0.09051,0.41412,0.36149,-0.61652
combined,0.4,domain_randomized_policy,9,120,0.08333,0.71912,0.29881,0.49047,0.80389,0.20135,0.12558,0.13588,0.94732,0.09119,0.41935,0.34659,-0.58203
combined,0.4,latent_asymmetry_belief_policy_v5,0,120,0.15833,0.68491,0.28304,0.24388,1.03671,0.19177,0.18322,0.17009,0.87054,0.10784,0.10397,0.28741,-0.43490
combined,0.4,latent_asymmetry_belief_policy_v5,1,120,0.17500,0.70844,0.31518,0.22169,1.04405,0.19836,0.17615,0.14656,0.90863,0.10840,0.10057,0.30511,-0.44440
combined,0.4,latent_asymmetry_belief_policy_v5,2,120,0.08333,0.72412,0.35119,0.27203,1.04063,0.20275,0.14417,0.13088,0.89494,0.10129,0.10129,0.32708,-0.56962
combined,0.4,latent_asymmetry_belief_policy_v5,3,120,0.10833,0.70062,0.28274,0.24748,1.02988,0.19617,0.17069,0.15438,0.89851,0.10318,0.10116,0.28517,-0.49187
combined,0.4,latent_asymmetry_belief_policy_v5,4,120,0.13333,0.71665,0.33095,0.24836,1.02244,0.20066,0.17182,0.13835,0.88899,0.10835,0.10655,0.31704,-0.50001
combined,0.4,latent_asymmetry_belief_policy_v5,5,120,0.12500,0.70417,0.32470,0.24520,1.02240,0.19717,0.16650,0.15083,0.85119,0.10844,0.10587,0.31172,-0.49739
combined,0.4,latent_asymmetry_belief_policy_v5,6,120,0.16667,0.70702,0.32440,0.24908,1.01748,0.19796,0.19875,0.14798,0.87679,0.10445,0.10302,0.31189,-0.45811
combined,0.4,latent_asymmetry_belief_policy_v5,7,120,0.18333,0.70909,0.31964,0.23240,1.03312,0.19854,0.16894,0.14591,0.88274,0.10809,0.10244,0.30975,-0.43833
combined,0.4,latent_asymmetry_belief_policy_v5,8,120,0.18333,0.66914,0.25238,0.22421,1.03125,0.18736,0.21977,0.18586,0.86667,0.11015,0.10001,0.26763,-0.38231
combined,0.4,latent_asymmetry_belief_policy_v5,9,120,0.20833,0.71051,0.31071,0.27906,1.05986,0.19894,0.18939,0.14449,0.89077,0.10450,0.10107,0.30322,-0.41863
combined,0.4,online_system_id,0,120,0.07500,0.67609,0.26637,0.26108,0.96708,0.18931,0.15952,0.17891,0.88452,0.10988,0.14440,0.28362,-0.50665
combined,0.4,online_system_id,1,120,0.10000,0.72019,0.30565,0.24665,0.98053,0.20165,0.13399,0.13481,0.93363,0.10994,0.13509,0.30536,-0.52128
combined,0.4,online_system_id,2,120,0.13333,0.71893,0.31756,0.27467,0.98595,0.20130,0.14719,0.13607,0.89583,0.10661,0.14203,0.31353,-0.49760
combined,0.4,online_system_id,3,120,0.10000,0.70925,0.27887,0.27532,0.96977,0.19859,0.13364,0.14575,0.91905,0.11048,0.14177,0.28954,-0.50519
combined,0.4,online_system_id,4,120,0.11667,0.69863,0.30923,0.25551,0.96311,0.19562,0.14793,0.15637,0.89375,0.10936,0.13502,0.30791,-0.49655
combined,0.4,online_system_id,5,120,0.07500,0.71388,0.28750,0.27871,0.99424,0.19989,0.14673,0.14112,0.89375,0.10874,0.13655,0.29518,-0.53743
combined,0.4,online_system_id,6,120,0.08333,0.72040,0.31339,0.26578,0.97337,0.20171,0.14522,0.13460,0.90655,0.10925,0.14279,0.31144,-0.54399
combined,0.4,online_system_id,7,120,0.10000,0.70089,0.29792,0.25246,0.98284,0.19625,0.13408,0.15411,0.89792,0.10787,0.14915,0.30194,-0.50994
combined,0.4,online_system_id,8,120,0.15833,0.68095,0.26369,0.24848,0.99146,0.19067,0.17996,0.17405,0.89643,0.11120,0.14019,0.28105,-0.42382
combined,0.4,online_system_id,9,120,0.08333,0.70803,0.28929,0.28445,0.99889,0.19825,0.14957,0.14697,0.91012,0.11268,0.14056,0.29696,-0.53062
combined,0.4,oracle_asymmetry_state,0,120,0.20833,0.67275,0.28393,0.23654,1.11154,0.25564,0.23172,0.18225,0.84821,0.12512,0.06825,0.28235,-0.38166
combined,0.4,oracle_asymmetry_state,1,120,0.15833,0.70135,0.32470,0.21700,1.11524,0.26651,0.19450,0.15365,0.90446,0.11744,0.06305,0.30456,-0.46573
combined,0.4,oracle_asymmetry_state,2,120,0.21667,0.70675,0.35506,0.25470,1.12113,0.26857,0.20467,0.14825,0.86220,0.11245,0.06285,0.32381,-0.43090
combined,0.4,oracle_asymmetry_state,3,120,0.15833,0.68851,0.29643,0.25060,1.11281,0.26163,0.19998,0.16649,0.87470,0.11847,0.06795,0.28877,-0.44850
combined,0.4,oracle_asymmetry_state,4,120,0.19167,0.70693,0.35863,0.25222,1.08730,0.26863,0.19067,0.14807,0.85030,0.12318,0.07015,0.32886,-0.45480
combined,0.4,oracle_asymmetry_state,5,120,0.20000,0.69049,0.29911,0.24704,1.09454,0.26238,0.18244,0.16451,0.85357,0.12667,0.06969,0.29064,-0.40594
combined,0.4,oracle_asymmetry_state,6,120,0.14167,0.70412,0.32530,0.25922,1.09199,0.26757,0.19102,0.15088,0.87351,0.11862,0.06938,0.30703,-0.48729
combined,0.4,oracle_asymmetry_state,7,120,0.21667,0.68011,0.31071,0.23259,1.09952,0.25844,0.24498,0.17489,0.86161,0.11841,0.06338,0.29714,-0.39033
combined,0.4,oracle_asymmetry_state,8,120,0.20833,0.66551,0.25774,0.22099,1.10563,0.25289,0.20985,0.18949,0.82738,0.12366,0.06777,0.26666,-0.35961
combined,0.4,oracle_asymmetry_state,9,120,0.20000,0.68615,0.28214,0.28180,1.12272,0.26074,0.23034,0.16885,0.86935,0.11902,0.06904,0.28170,-0.40325
combined,0.4,robust_l1_adaptive_control,0,120,0.08333,0.70992,0.30774,0.23472,0.87012,0.19878,0.15165,0.14508,0.90357,0.09067,0.12435,0.30542,-0.52205
combined,0.4,robust_l1_adaptive_control,1,120,0.06667,0.74910,0.33452,0.23844,0.89064,0.20975,0.10988,0.10590,0.95387,0.09060,0.11698,0.32068,-0.57303
combined,0.4,robust_l1_adaptive_control,2,120,0.09167,0.74261,0.36964,0.29028,0.89996,0.20793,0.13826,0.11239,0.89375,0.08871,0.12099,0.34315,-0.57181
combined,0.4,robust_l1_adaptive_control,3,120,0.10000,0.75732,0.38750,0.26370,0.89216,0.21205,0.11481,0.09768,0.92827,0.08810,0.11909,0.35149,-0.57617
combined,0.4,robust_l1_adaptive_control,4,120,0.10833,0.74988,0.38185,0.24048,0.86940,0.20997,0.12513,0.10512,0.91399,0.09025,0.11517,0.35046,-0.55517
combined,0.4,robust_l1_adaptive_control,5,120,0.09167,0.73021,0.32798,0.24758,0.88929,0.20446,0.12882,0.12479,0.90060,0.08931,0.11616,0.31608,-0.53552
combined,0.4,robust_l1_adaptive_control,6,120,0.07500,0.76016,0.39196,0.24899,0.86644,0.21285,0.13176,0.09484,0.92500,0.09086,0.11411,0.35468,-0.59978
combined,0.4,robust_l1_adaptive_control,7,120,0.13333,0.72499,0.31369,0.25113,0.86973,0.20300,0.15726,0.13001,0.90268,0.09063,0.12542,0.31007,-0.48355
combined,0.4,robust_l1_adaptive_control,8,120,0.13333,0.70793,0.29345,0.24386,0.88830,0.19822,0.17452,0.14707,0.89226,0.09122,0.11955,0.29604,-0.46491
combined,0.4,robust_l1_adaptive_control,9,120,0.05833,0.73727,0.33185,0.27838,0.91263,0.20644,0.11825,0.11773,0.93839,0.08756,0.12043,0.31881,-0.58304
combined,0.4,unscented_kalman_fault_observer,0,120,0.18333,0.66971,0.26756,0.24542,1.00328,0.18752,0.21800,0.18529,0.87411,0.11307,0.10702,0.27778,-0.39348
combined,0.4,unscented_kalman_fault_observer,1,120,0.08333,0.74166,0.34792,0.23704,1.04214,0.20767,0.12415,0.11334,0.93363,0.10734,0.10251,0.32640,-0.57097
combined,0.4,unscented_kalman_fault_observer,2,120,0.10833,0.72731,0.34762,0.29117,1.02747,0.20365,0.14795,0.12769,0.91577,0.10668,0.10887,0.32676,-0.54756
combined,0.4,unscented_kalman_fault_observer,3,120,0.12500,0.68267,0.26429,0.28123,0.99702,0.19115,0.17727,0.17233,0.89821,0.10996,0.10998,0.27614,-0.46150
combined,0.4,unscented_kalman_fault_observer,4,120,0.09167,0.70987,0.33899,0.25869,1.00803,0.19876,0.16419,0.14513,0.86875,0.10836,0.11198,0.32258,-0.54362
combined,0.4,unscented_kalman_fault_observer,5,120,0.11667,0.70871,0.30923,0.27819,1.00709,0.19844,0.15495,0.14629,0.87649,0.11171,0.11624,0.30364,-0.50479
combined,0.4,unscented_kalman_fault_observer,6,120,0.06667,0.71529,0.32024,0.26633,1.01048,0.20028,0.13936,0.13971,0.90982,0.10804,0.11136,0.30968,-0.56352
combined,0.4,unscented_kalman_fault_observer,7,120,0.10833,0.69437,0.28393,0.24274,1.01686,0.19442,0.15113,0.16063,0.91190,0.11013,0.10321,0.28616,-0.48948
combined,0.4,unscented_kalman_fault_observer,8,120,0.18333,0.68577,0.26696,0.24241,1.03346,0.19201,0.20614,0.16923,0.89226,0.10901,0.10100,0.27617,-0.40146
combined,0.4,unscented_kalman_fault_observer,9,120,0.14167,0.70030,0.29494,0.30111,1.02983,0.19608,0.18188,0.15470,0.87917,0.11146,0.11028,0.29622,-0.47364
combined,0.6,control_barrier_fault_tolerant_mpc,0,120,0.06667,0.76025,0.39762,0.38446,0.81926,0.21287,0.11422,0.09475,0.88601,0.08982,0.23875,0.38825,-0.63695
combined,0.6,control_barrier_fault_tolerant_mpc,1,120,0.07500,0.80799,0.44613,0.40426,0.84011,0.22624,0.11911,0.04701,0.92738,0.09009,0.23022,0.41957,-0.68058
combined,0.6,control_barrier_fault_tolerant_mpc,2,120,0.05833,0.77669,0.39167,0.38741,0.85245,0.21747,0.10277,0.07831,0.89226,0.08870,0.22142,0.38343,-0.64987
combined,0.6,control_barrier_fault_tolerant_mpc,3,120,0.08333,0.78944,0.41220,0.41299,0.83571,0.22104,0.10562,0.06556,0.91042,0.08968,0.23651,0.39740,-0.64643
combined,0.6,control_barrier_fault_tolerant_mpc,4,120,0.05000,0.79669,0.39851,0.40386,0.87739,0.22307,0.10317,0.05831,0.92113,0.08859,0.22597,0.38849,-0.67610
combined,0.6,control_barrier_fault_tolerant_mpc,5,120,0.10000,0.78881,0.41250,0.41149,0.84967,0.22087,0.11295,0.06619,0.92679,0.08958,0.23186,0.39794,-0.63119
combined,0.6,control_barrier_fault_tolerant_mpc,6,120,0.06667,0.79902,0.43780,0.42940,0.84950,0.22373,0.09867,0.05598,0.90030,0.08957,0.23076,0.41326,-0.68404
combined,0.6,control_barrier_fault_tolerant_mpc,7,120,0.11667,0.78182,0.42887,0.42369,0.83285,0.21891,0.13286,0.07318,0.87589,0.08987,0.23338,0.40769,-0.61918
combined,0.6,control_barrier_fault_tolerant_mpc,8,120,0.05833,0.83394,0.47917,0.44560,0.87718,0.23350,0.08729,0.02106,0.93542,0.08253,0.22713,0.43758,-0.73557
combined,0.6,control_barrier_fault_tolerant_mpc,9,120,0.09167,0.79071,0.41458,0.36904,0.85290,0.22140,0.11121,0.06429,0.87976,0.09010,0.22183,0.39908,-0.63126
combined,0.6,domain_randomized_policy,0,120,0.09167,0.74956,0.36071,0.62000,0.81826,0.20988,0.11405,0.10544,0.88512,0.10097,0.48603,0.40499,-0.64404
combined,0.6,domain_randomized_policy,1,120,0.03333,0.79193,0.42054,0.65075,0.86728,0.22174,0.09401,0.06307,0.93899,0.10353,0.52315,0.44822,-0.76737
combined,0.6,domain_randomized_policy,2,120,0.09167,0.74825,0.37024,0.62254,0.81830,0.20951,0.14034,0.10675,0.88185,0.10435,0.53330,0.41930,-0.65309
combined,0.6,domain_randomized_policy,3,120,0.03333,0.74780,0.37589,0.67828,0.81715,0.20938,0.11864,0.10720,0.87768,0.10215,0.50790,0.41868,-0.72108
combined,0.6,domain_randomized_policy,4,120,0.05833,0.77364,0.40119,0.65026,0.84757,0.21662,0.09556,0.08136,0.90030,0.10243,0.53920,0.43926,-0.72187
combined,0.6,domain_randomized_policy,5,120,0.03333,0.75041,0.37798,0.65952,0.80782,0.21011,0.10983,0.10459,0.88988,0.10473,0.55492,0.42627,-0.72397
combined,0.6,domain_randomized_policy,6,120,0.06667,0.77725,0.41250,0.68594,0.84514,0.21763,0.09650,0.07775,0.90863,0.10488,0.52523,0.44225,-0.72629
combined,0.6,domain_randomized_policy,7,120,0.07500,0.74023,0.36101,0.66729,0.83935,0.20726,0.11470,0.11477,0.87827,0.10516,0.52896,0.41225,-0.66980
combined,0.6,domain_randomized_policy,8,120,0.04167,0.77056,0.38810,0.69897,0.87368,0.21576,0.09348,0.08444,0.91548,0.10424,0.52135,0.42701,-0.73919
combined,0.6,domain_randomized_policy,9,120,0.09167,0.74365,0.35119,0.60762,0.81316,0.20822,0.11432,0.11135,0.88363,0.10391,0.51490,0.40431,-0.63622
combined,0.6,latent_asymmetry_belief_policy_v5,0,120,0.13333,0.71687,0.32113,0.34581,1.12309,0.20072,0.17047,0.13813,0.86339,0.12928,0.13231,0.32467,-0.51856
combined,0.6,latent_asymmetry_belief_policy_v5,1,120,0.04167,0.76166,0.38304,0.36723,1.15356,0.21326,0.12953,0.09334,0.91548,0.12505,0.12654,0.36159,-0.67078
combined,0.6,latent_asymmetry_belief_policy_v5,2,120,0.20833,0.69091,0.30536,0.34481,1.13016,0.19345,0.19538,0.16409,0.82946,0.13389,0.13144,0.31407,-0.42337
combined,0.6,latent_asymmetry_belief_policy_v5,3,120,0.12500,0.72894,0.33869,0.35795,1.13170,0.20410,0.15830,0.12606,0.89226,0.12992,0.12518,0.33290,-0.54522
combined,0.6,latent_asymmetry_belief_policy_v5,4,120,0.15833,0.74773,0.38304,0.34898,1.15481,0.20936,0.14759,0.10727,0.87738,0.12516,0.12716,0.36171,-0.54405
combined,0.6,latent_asymmetry_belief_policy_v5,5,120,0.14167,0.72476,0.34613,0.34620,1.13247,0.20293,0.16742,0.13024,0.85982,0.13096,0.12589,0.33936,-0.52765
combined,0.6,latent_asymmetry_belief_policy_v5,6,120,0.11667,0.73970,0.35952,0.36686,1.13985,0.20712,0.15712,0.11530,0.87679,0.12744,0.12202,0.34497,-0.57040
combined,0.6,latent_asymmetry_belief_policy_v5,7,120,0.13333,0.72899,0.36310,0.35143,1.16496,0.20412,0.17002,0.12601,0.85536,0.12329,0.12546,0.34810,-0.55048
combined,0.6,latent_asymmetry_belief_policy_v5,8,120,0.07500,0.75406,0.38810,0.40069,1.14657,0.21114,0.13281,0.10094,0.89643,0.12356,0.12711,0.36363,-0.64135
combined,0.6,latent_asymmetry_belief_policy_v5,9,120,0.17500,0.70454,0.32649,0.31236,1.13506,0.19727,0.19214,0.15046,0.84167,0.13779,0.12870,0.32755,-0.46957
combined,0.6,online_system_id,0,120,0.12500,0.71950,0.34196,0.36967,1.04900,0.20146,0.16516,0.13550,0.87738,0.12982,0.17743,0.34412,-0.54226
combined,0.6,online_system_id,1,120,0.10000,0.74568,0.34375,0.40596,1.09305,0.20879,0.12175,0.10932,0.91815,0.13093,0.18362,0.34619,-0.59000
combined,0.6,online_system_id,2,120,0.05000,0.73874,0.36339,0.37406,1.08174,0.20685,0.10365,0.11626,0.89048,0.13186,0.17329,0.35596,-0.64039
combined,0.6,online_system_id,3,120,0.06667,0.73618,0.35030,0.39760,1.06216,0.20613,0.13678,0.11882,0.88482,0.13299,0.17851,0.34871,-0.61749
combined,0.6,online_system_id,4,120,0.06667,0.73710,0.35060,0.40036,1.10323,0.20639,0.11989,0.11790,0.89851,0.13136,0.18242,0.34871,-0.62285
combined,0.6,online_system_id,5,120,0.08333,0.72036,0.33482,0.40992,1.08782,0.20170,0.13197,0.13464,0.87530,0.13479,0.19050,0.34156,-0.59056
combined,0.6,online_system_id,6,120,0.03333,0.73836,0.35774,0.42375,1.06771,0.20674,0.12626,0.11664,0.86577,0.13544,0.18344,0.35511,-0.65980
combined,0.6,online_system_id,7,120,0.05000,0.76065,0.37411,0.40690,1.12495,0.21298,0.10303,0.09435,0.91071,0.12989,0.16883,0.36302,-0.66406
combined,0.6,online_system_id,8,120,0.08333,0.77117,0.38750,0.43143,1.12959,0.21593,0.09926,0.08383,0.91607,0.12551,0.17567,0.37079,-0.64745
combined,0.6,online_system_id,9,120,0.08333,0.71189,0.31905,0.36848,1.06441,0.19933,0.12861,0.14311,0.85060,0.13622,0.18104,0.33025,-0.56762
combined,0.6,oracle_asymmetry_state,0,120,0.16667,0.70820,0.33036,0.33285,1.21126,0.26911,0.22355,0.14680,0.81994,0.15177,0.08286,0.32309,-0.48587
combined,0.6,oracle_asymmetry_state,1,120,0.13333,0.74896,0.38155,0.36677,1.24739,0.28460,0.17527,0.10604,0.89613,0.14469,0.08174,0.35363,-0.57637
combined,0.6,oracle_asymmetry_state,2,120,0.17500,0.68598,0.30298,0.33525,1.23634,0.26067,0.19244,0.16902,0.82351,0.15367,0.08236,0.30671,-0.45623
combined,0.6,oracle_asymmetry_state,3,120,0.19167,0.69502,0.30804,0.34680,1.22411,0.26411,0.21336,0.15998,0.83095,0.14924,0.08297,0.30876,-0.44711
combined,0.6,oracle_asymmetry_state,4,120,0.18333,0.72973,0.35060,0.34866,1.26494,0.27730,0.19866,0.12527,0.86518,0.15607,0.08140,0.33565,-0.49812
combined,0.6,oracle_asymmetry_state,5,120,0.18333,0.70426,0.33720,0.35240,1.24016,0.26762,0.22153,0.15074,0.82857,0.14729,0.08713,0.32746,-0.47806
combined,0.6,oracle_asymmetry_state,6,120,0.08333,0.76153,0.36875,0.35226,1.26503,0.28938,0.15068,0.09347,0.90893,0.13675,0.07535,0.34542,-0.62282
combined,0.6,oracle_asymmetry_state,7,120,0.14167,0.73779,0.40238,0.34196,1.24362,0.28036,0.19086,0.11721,0.83393,0.15297,0.07901,0.36580,-0.56788
combined,0.6,oracle_asymmetry_state,8,120,0.13333,0.78003,0.40595,0.37337,1.27550,0.29641,0.13768,0.07497,0.91369,0.13416,0.07588,0.36795,-0.60560
combined,0.6,oracle_asymmetry_state,9,120,0.18333,0.67488,0.31161,0.30188,1.25867,0.25645,0.21293,0.18012,0.82827,0.14516,0.07854,0.30950,-0.44533
combined,0.6,robust_l1_adaptive_control,0,120,0.07500,0.77103,0.40238,0.35590,0.96607,0.21589,0.12666,0.08397,0.86518,0.10488,0.14831,0.37792,-0.63396
combined,0.6,robust_l1_adaptive_control,1,120,0.03333,0.81124,0.46696,0.38541,0.98059,0.22715,0.09765,0.04376,0.93095,0.10709,0.14879,0.41656,-0.73743
combined,0.6,robust_l1_adaptive_control,2,120,0.10000,0.76788,0.39256,0.36239,0.98148,0.21501,0.13006,0.08712,0.89375,0.10565,0.14204,0.37018,-0.60561
combined,0.6,robust_l1_adaptive_control,3,120,0.06667,0.74986,0.36815,0.37877,0.94612,0.20996,0.13260,0.10514,0.88244,0.11310,0.15317,0.35663,-0.61830
combined,0.6,robust_l1_adaptive_control,4,120,0.09167,0.77536,0.41220,0.38056,1.00046,0.21710,0.11987,0.07964,0.92440,0.10638,0.14972,0.38292,-0.63491
combined,0.6,robust_l1_adaptive_control,5,120,0.17500,0.72631,0.33839,0.38612,0.96889,0.20337,0.17973,0.12869,0.88482,0.10755,0.15674,0.33897,-0.48766
combined,0.6,robust_l1_adaptive_control,6,120,0.06667,0.81158,0.47440,0.40424,0.98907,0.22724,0.10530,0.04342,0.93750,0.10243,0.14702,0.42157,-0.71247
combined,0.6,robust_l1_adaptive_control,7,120,0.06667,0.77019,0.37649,0.39146,0.97999,0.21565,0.12574,0.08481,0.87708,0.10961,0.14800,0.36258,-0.63446
combined,0.6,robust_l1_adaptive_control,8,120,0.09167,0.77070,0.38333,0.41950,0.98810,0.21579,0.12374,0.08430,0.90179,0.10395,0.15371,0.36635,-0.62069
combined,0.6,robust_l1_adaptive_control,9,120,0.09167,0.74282,0.37708,0.34113,0.96409,0.20799,0.14645,0.11218,0.84107,0.11323,0.15414,0.36253,-0.58896
combined,0.6,unscented_kalman_fault_observer,0,120,0.10833,0.71216,0.32202,0.37749,1.09302,0.19941,0.15876,0.14284,0.85804,0.13867,0.14375,0.32669,-0.54564
combined,0.6,unscented_kalman_fault_observer,1,120,0.04167,0.76410,0.41012,0.40886,1.12578,0.21395,0.13721,0.09090,0.90923,0.13655,0.13954,0.37993,-0.69248
combined,0.6,unscented_kalman_fault_observer,2,120,0.09167,0.68800,0.27500,0.38247,1.09059,0.19264,0.16208,0.16700,0.85030,0.14124,0.14800,0.29861,-0.52681
combined,0.6,unscented_kalman_fault_observer,3,120,0.15000,0.73165,0.34196,0.39248,1.10816,0.20486,0.15710,0.12335,0.85923,0.13490,0.13985,0.33924,-0.52592
combined,0.6,unscented_kalman_fault_observer,4,120,0.09167,0.75156,0.36161,0.38179,1.15445,0.21044,0.12372,0.10344,0.90030,0.13381,0.13731,0.34885,-0.60707
combined,0.6,unscented_kalman_fault_observer,5,120,0.10000,0.70896,0.31101,0.39951,1.11569,0.19851,0.15772,0.14604,0.86429,0.13940,0.14833,0.32071,-0.55251
combined,0.6,unscented_kalman_fault_observer,6,120,0.12500,0.73244,0.35268,0.41323,1.12121,0.20508,0.14346,0.12256,0.87679,0.13593,0.14172,0.34560,-0.56299
combined,0.6,unscented_kalman_fault_observer,7,120,0.10000,0.71856,0.33720,0.39112,1.13063,0.20120,0.16183,0.13644,0.87113,0.13694,0.14309,0.33552,-0.57100
combined,0.6,unscented_kalman_fault_observer,8,120,0.08333,0.78138,0.41518,0.42133,1.14601,0.21879,0.11672,0.07362,0.91161,0.12822,0.13208,0.38131,-0.66312
combined,0.6,unscented_kalman_fault_observer,9,120,0.13333,0.72522,0.35149,0.34067,1.13495,0.20306,0.15312,0.12978,0.85357,0.13744,0.13573,0.34440,-0.53898
combined,0.8,control_barrier_fault_tolerant_mpc,0,120,0.07500,0.82123,0.45327,0.52574,0.88427,0.22994,0.11441,0.03377,0.88125,0.09965,0.28797,0.44412,-0.71431
combined,0.8,control_barrier_fault_tolerant_mpc,1,120,0.04167,0.87179,0.50357,0.49101,0.90061,0.24410,0.07240,-0.01679,0.91042,0.10252,0.26703,0.47381,-0.79085
combined,0.8,control_barrier_fault_tolerant_mpc,2,120,0.06667,0.80679,0.44554,0.50981,0.88076,0.22590,0.10303,0.04821,0.87083,0.09947,0.27446,0.43579,-0.70842
combined,0.8,control_barrier_fault_tolerant_mpc,3,120,0.05000,0.85587,0.53780,0.53129,0.90503,0.23964,0.07396,-0.00087,0.91905,0.09444,0.27362,0.49139,-0.80448
combined,0.8,control_barrier_fault_tolerant_mpc,4,120,0.04167,0.87428,0.54018,0.55259,0.88352,0.24480,0.07715,-0.01928,0.93006,0.09723,0.28457,0.49585,-0.82404
combined,0.8,control_barrier_fault_tolerant_mpc,5,120,0.01667,0.87528,0.53363,0.53502,0.92655,0.24508,0.05627,-0.02028,0.92232,0.09120,0.26827,0.48892,-0.84447
combined,0.8,control_barrier_fault_tolerant_mpc,6,120,0.08333,0.81373,0.45327,0.56313,0.88354,0.22784,0.11412,0.04127,0.88839,0.10011,0.27286,0.43870,-0.70842
combined,0.8,control_barrier_fault_tolerant_mpc,7,120,0.08333,0.82082,0.44732,0.55959,0.88502,0.22983,0.10549,0.03418,0.90030,0.10044,0.27644,0.43605,-0.70808
combined,0.8,control_barrier_fault_tolerant_mpc,8,120,0.04167,0.87435,0.49643,0.53449,0.89040,0.24482,0.07085,-0.01935,0.90982,0.09907,0.27319,0.47040,-0.79422
combined,0.8,control_barrier_fault_tolerant_mpc,9,120,0.06667,0.83984,0.50595,0.56267,0.85210,0.23516,0.09122,0.01516,0.87976,0.10026,0.28095,0.47435,-0.76259
combined,0.8,domain_randomized_policy,0,120,0.03333,0.84165,0.48631,0.80434,0.90449,0.23566,0.06038,0.01335,0.93452,0.11666,0.58063,0.50660,-0.85530
combined,0.8,domain_randomized_policy,1,120,0.04167,0.81527,0.45536,0.77865,0.90764,0.22827,0.07346,0.03973,0.91548,0.11658,0.59034,0.49012,-0.81529
combined,0.8,domain_randomized_policy,2,120,0.05000,0.77957,0.43393,0.80378,0.86363,0.21828,0.09146,0.07543,0.88036,0.11914,0.59518,0.47622,-0.78046
combined,0.8,domain_randomized_policy,3,120,0.04167,0.79105,0.45446,0.81218,0.88465,0.22149,0.08101,0.06395,0.88274,0.11662,0.61204,0.49187,-0.80935
combined,0.8,domain_randomized_policy,4,120,0.01667,0.85246,0.51994,0.86267,0.89211,0.23869,0.05759,0.00254,0.94256,0.11391,0.59551,0.52991,-0.90538
